InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,source_file,is_cancellation,line_total
543814,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-02-13 15:17:00,0.55,15640.0,United Kingdom,online_retail_I,False,13.200000000000001
580909,23560,SET OF 6 RIBBONS COUNTRY STYLE,6,2011-12-06 13:27:00,2.89,18225.0,United Kingdom,online_retail_I,False,17.34
567552,22197,POPCORN HOLDER,24,2011-09-21 10:40:00,0.85,12583.0,France,online_retail_I,False,20.4
541988,22469,HEART OF WICKER SMALL,40,2011-01-25 08:03:00,1.45,15222.0,United Kingdom,online_retail_I,False,58.0
538592,15056P,EDWARDIAN PARASOL PINK,2,2010-12-13 11:47:00,5.95,15854.0,United Kingdom,online_retail_I,False,11.9
504877,84033,FLAG OF ST GEORGE ,6,2010-04-18 12:45:00,1.65,17085.0,United Kingdom,online_retail_II,False,9.899999999999999
569866,20771,CHRYSANTHEMUM  JOURNAL,2,2011-10-06 14:50:00,2.55,12757.0,Portugal,online_retail_I,False,5.1
577528,23355,HOT WATER BOTTLE KEEP CALM,12,2011-11-20 13:45:00,4.95,15745.0,United Kingdom,online_retail_I,False,59.400000000000006
569319,23355,HOT WATER BOTTLE KEEP CALM,24,2011-10-03 12:17:00,4.15,14290.0,United Kingdom,online_retail_I,False,99.60000000000001
580982,21914,BLUE HARMONICA IN BOX ,4,2011-12-06 16:21:00,1.25,17861.0,United Kingdom,online_retail_I,False,5.0
530927,21466,RED FLOWER CROCHET FOOD COVER,1,2010-11-04 16:51:00,3.75,18181.0,United Kingdom,online_retail_II,False,3.75
524484,22088,PAPER BUNTING COLOURED LACE,6,2010-09-29 11:48:00,2.95,14422.0,United Kingdom,online_retail_II,False,17.700000000000003
574896,22960,JAM MAKING SET WITH JARS,1,2011-11-07 14:51:00,4.25,17014.0,United Kingdom,online_retail_I,False,4.25
527366,21253,SET OF PICTURE FRAME  STICKERS,2,2010-10-17 11:24:00,2.95,15571.0,United Kingdom,online_retail_II,False,5.9
553521,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,2,2011-05-17 14:35:00,0.0,,United Kingdom,online_retail_I,False,0.0
517977,22415,WHITE TISSUE REAM,3,2010-08-03 14:23:00,7.95,16938.0,United Kingdom,online_retail_II,False,23.85
496579,47591D,PINK FAIRY CAKE CHILD'S APRON,2,2010-02-02 13:48:00,1.95,12748.0,United Kingdom,online_retail_II,False,3.9
522650,21790,VINTAGE SNAP CARDS,12,2010-09-16 10:49:00,0.85,13424.0,United Kingdom,online_retail_II,False,10.2
490057,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,6,2009-12-03 13:25:00,2.95,17465.0,United Kingdom,online_retail_II,False,17.700000000000003
569685,23183,MOTHER'S KITCHEN SPOON REST ,1,2011-10-05 14:47:00,3.75,16758.0,United Kingdom,online_retail_I,False,3.75
545460,85099C,JUMBO  BAG BAROQUE BLACK WHITE,2,2011-03-02 17:33:00,1.95,13230.0,United Kingdom,online_retail_I,False,3.9
571328,22082,RIBBON REEL STRIPES DESIGN ,10,2011-10-17 11:27:00,1.65,12473.0,Germany,online_retail_I,False,16.5
567901,84568,GIRLS ALPHABET IRON ON PATCHES ,1,2011-09-22 16:28:00,0.42,,United Kingdom,online_retail_I,False,0.42
504139,84993B,75 BLACK PETIT FOUR CASES,3,2010-04-11 12:37:00,0.42,17769.0,United Kingdom,online_retail_II,False,1.26
503823,84406B,CREAM CUPID HEARTS COAT HANGER,1,2010-04-07 14:59:00,6.77,,United Kingdom,online_retail_II,False,6.77
569120,23509,MINI PLAYING CARDS FUN FAIR ,20,2011-09-30 12:58:00,0.42,12583.0,France,online_retail_I,False,8.4
566851,22139,RETROSPOT TEA SET CERAMIC 11 PC ,1,2011-09-15 12:16:00,4.95,15573.0,United Kingdom,online_retail_I,False,4.95
505721,22364,GLASS JAR DIGESTIVE BISCUITS,1,2010-04-25 13:40:00,2.95,15055.0,United Kingdom,online_retail_II,False,2.95
519714,22574,HEART WOODEN CHRISTMAS DECORATION,24,2010-08-19 15:45:00,0.85,17829.0,United Arab Emirates,online_retail_II,False,20.4
569629,85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,24,2011-10-05 11:37:00,0.19,15249.0,United Kingdom,online_retail_I,False,4.5600000000000005
538379,22919,HERB MARKER MINT,1,2010-12-12 11:26:00,0.65,17126.0,United Kingdom,online_retail_I,False,0.65
516351,21929,JUMBO BAG PINK VINTAGE PAISLEY,20,2010-07-20 10:41:00,1.95,15394.0,United Kingdom,online_retail_II,False,39.0
536544,21889,WOODEN BOX OF DOMINOES,2,2010-12-01 14:32:00,2.51,,United Kingdom,online_retail_I,False,5.02
556916,22190,LOCAL CAFE MUG,1,2011-06-15 13:35:00,2.1,16898.0,United Kingdom,online_retail_I,False,2.1
529821,21527,RED RETROSPOT TRADITIONAL TEAPOT ,1,2010-10-31 11:32:00,7.95,13677.0,United Kingdom,online_retail_II,False,7.95
555203,22335,HEART DECORATION PAINTED ZINC ,6,2011-06-01 12:13:00,0.65,17191.0,United Kingdom,online_retail_I,False,3.9000000000000004
527392,22535,MAGIC DRAWING SLATE BUNNIES ,1,2010-10-17 13:28:00,0.42,14044.0,United Kingdom,online_retail_II,False,0.42
523645,22659,LUNCH BOX I LOVE LONDON,2,2010-09-23 12:19:00,1.95,12838.0,United Kingdom,online_retail_II,False,3.9
505176,21791,VINTAGE HEADS AND TAILS CARD GAME ,24,2010-04-20 13:38:00,1.25,17622.0,United Kingdom,online_retail_II,False,30.0
512102,21657,MILK BOTTLE WITH GLASS STOPPER ,1,2010-06-13 13:46:00,6.95,14224.0,United Kingdom,online_retail_II,False,6.95
568900,22274,FELTCRAFT DOLL EMILY,6,2011-09-29 13:21:00,2.95,13647.0,United Kingdom,online_retail_I,False,17.700000000000003
504547,22082,RIBBON REEL STRIPES DESIGN ,5,2010-04-14 12:28:00,1.65,17682.0,United Kingdom,online_retail_II,False,8.25
C495035,21527,RETRO SPOT TRADITIONAL TEAPOT ,-2,2010-01-20 14:16:00,7.95,15358.0,United Kingdom,online_retail_II,True,-15.9
553189,82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",3,2011-05-15 13:14:00,1.25,15033.0,United Kingdom,online_retail_I,False,3.75
521949,21364,PEACE SMALL WOOD LETTERS,2,2010-09-09 17:16:00,6.75,15150.0,United Kingdom,online_retail_II,False,13.5
489612,21185, HOME SWEET HOME  BLACKBOARD,1,2009-12-01 14:55:00,13.0,,United Kingdom,online_retail_II,False,13.0
549906,22423,REGENCY CAKESTAND 3 TIER,1,2011-04-12 16:28:00,12.75,14998.0,United Kingdom,online_retail_I,False,12.75
501854,21034,REX CASH+CARRY JUMBO SHOPPER,1,2010-03-21 11:15:00,0.95,15446.0,United Kingdom,online_retail_II,False,0.95
550196,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,2011-04-15 10:09:00,0.55,14796.0,United Kingdom,online_retail_I,False,1.1
497493,62094B,TURQ ICE CREAM BUM BAG ,1,2010-02-09 17:38:00,5.06,,United Kingdom,online_retail_II,False,5.06
536592,84912B,GREEN ROSE WASHBAG,1,2010-12-01 17:06:00,3.36,,United Kingdom,online_retail_I,False,3.36
538349,21035,SET/2 RED RETROSPOT TEA TOWELS ,2,2010-12-10 14:59:00,5.91,,United Kingdom,online_retail_I,False,11.82
569533,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-10-04 15:21:00,1.69,16374.0,United Kingdom,online_retail_I,False,13.52
553524,23006,TRAVEL CARD WALLET FLOWER MEADOW,1,2011-05-17 14:46:00,0.42,15570.0,United Kingdom,online_retail_I,False,0.42
580482,21787,RAIN PONCHO RETROSPOT,9,2011-12-04 12:44:00,0.85,16033.0,United Kingdom,online_retail_I,False,7.6499999999999995
553146,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2011-05-13 13:52:00,2.95,14873.0,United Kingdom,online_retail_I,False,17.700000000000003
530972,84750B,BLACK SMALL GLASS CAKE STAND,8,2010-11-05 09:47:00,1.95,13846.0,United Kingdom,online_retail_II,False,15.6
569866,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,1,2011-10-06 14:50:00,0.29,12757.0,Portugal,online_retail_I,False,0.29
494147,21851,LILAC DIAMANTE PEN IN GIFT BOX,6,2010-01-11 14:39:00,2.51,,United Kingdom,online_retail_II,False,15.059999999999999
516752,22668,PINK BABY BUNTING,5,2010-07-22 16:01:00,2.95,13031.0,United Kingdom,online_retail_II,False,14.75
543055,21658,GLASS  BEURRE DISH,4,2011-02-03 10:41:00,3.95,12502.0,Spain,online_retail_I,False,15.8
526286,84832,ZINC WILLIE WINKIE  CANDLE STICK,3,2010-10-11 11:53:00,0.85,14704.0,United Kingdom,online_retail_II,False,2.55
494012,20777,CHRYSANTHEMUM NOTEBOOK,3,2010-01-11 09:31:00,1.7,,United Kingdom,online_retail_II,False,5.1
521494,21179,NO JUNK MAIL METAL SIGN,12,2010-09-06 14:05:00,1.25,13426.0,United Kingdom,online_retail_II,False,15.0
524620,21349,IVY HEART WREATH,2,2010-09-30 10:35:00,6.75,13962.0,United Kingdom,online_retail_II,False,13.5
575726,22445,PENCIL CASE LIFE IS BEAUTIFUL,2,2011-11-10 19:12:00,2.95,16791.0,United Kingdom,online_retail_I,False,5.9
498618,21212,PACK OF 72 RETRO SPOT CAKE CASES,24,2010-02-22 10:24:00,0.55,15382.0,United Kingdom,online_retail_II,False,13.200000000000001
573328,21739,COSY SLIPPER SHOES SMALL GREEN,2,2011-10-30 11:09:00,2.95,16601.0,United Kingdom,online_retail_I,False,5.9
580544,22573,STAR WOODEN CHRISTMAS DECORATION,12,2011-12-05 09:15:00,0.85,15156.0,United Kingdom,online_retail_I,False,10.2
526669,22049,WRAP CHRISTMAS SCREEN PRINT,25,2010-10-12 15:46:00,0.19,14838.0,United Kingdom,online_retail_II,False,4.75
499498,84406B,CREAM CUPID HEARTS COAT HANGER,1,2010-02-28 14:34:00,3.25,14396.0,United Kingdom,online_retail_II,False,3.25
576364,23419,HOME SWEET HOME BOTTLE ,5,2011-11-14 17:40:00,2.08,15009.0,United Kingdom,online_retail_I,False,10.4
544681,20619,TROPICAL PASSPORT COVER ,4,2011-02-22 16:28:00,1.63,,United Kingdom,online_retail_I,False,6.52
514723,22528,GARDENERS KNEELING PAD,6,2010-07-05 17:28:00,1.25,14818.0,United Kingdom,online_retail_II,False,7.5
494685,85066,CREAM SWEETHEART MINI CHEST,1,2010-01-18 11:39:00,25.49,,United Kingdom,online_retail_II,False,25.49
574959,23175,REGENCY MILK JUG PINK ,2,2011-11-08 10:09:00,3.25,17886.0,United Kingdom,online_retail_I,False,6.5
540681,20733,GOLD MINI TAPE MEASURE ,1,2011-01-10 16:25:00,0.85,,United Kingdom,online_retail_I,False,0.85
564957,23023,RIDGED BONNE JAM JAR T-LIGHT HOLDER,6,2011-08-31 13:55:00,1.65,15260.0,United Kingdom,online_retail_I,False,9.899999999999999
562964,22569,FELTCRAFT CUSHION BUTTERFLY,4,2011-08-11 10:29:00,3.75,13488.0,United Kingdom,online_retail_I,False,15.0
505965,21977,PACK OF 60 PINK PAISLEY CAKE CASES,3,2010-04-26 15:43:00,0.55,16242.0,United Kingdom,online_retail_II,False,1.6500000000000001
C536265,21843,RED RETROSPOT CAKE STAND,-1,2010-11-30 15:52:00,10.95,17378.0,United Kingdom,online_retail_II,True,-10.95
532440,22186,RED STAR CARD HOLDER,1,2010-11-12 11:30:00,2.95,14994.0,United Kingdom,online_retail_II,False,2.95
533996,21908,CHOCOLATE THIS WAY METAL SIGN,12,2010-11-19 14:14:00,2.1,17865.0,United Kingdom,online_retail_II,False,25.200000000000003
571670,22966,GINGERBREAD MAN COOKIE CUTTER,12,2011-10-18 13:12:00,1.25,12611.0,Italy,online_retail_I,False,15.0
556068,21402,RED  EGG  SPOON,48,2011-06-08 14:39:00,0.12,12748.0,United Kingdom,online_retail_I,False,5.76
547240,21231,SWEETHEART CERAMIC TRINKET BOX,4,2011-03-21 16:32:00,1.25,17585.0,United Kingdom,online_retail_I,False,5.0
544177,47566,PARTY BUNTING,100,2011-02-16 14:27:00,4.15,13001.0,United Kingdom,online_retail_I,False,415.00000000000006
574747,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,24,2011-11-07 08:34:00,1.25,15618.0,United Kingdom,online_retail_I,False,30.0
505008,20914,SET/5 RED SPOTTY LID GLASS BOWLS,30,2010-04-19 12:55:00,2.95,15538.0,United Kingdom,online_retail_II,False,88.5
515809,22469,HEART OF WICKER SMALL,4,2010-07-14 17:13:00,3.36,,United Kingdom,online_retail_II,False,13.44
543802,21658,GLASS  BEURRE DISH,5,2011-02-13 12:03:00,3.95,13742.0,United Kingdom,online_retail_I,False,19.75
532048,22642,SET OF 4 NAPKIN CHARMS STARS   ,24,2010-11-10 14:11:00,2.55,16422.0,United Kingdom,online_retail_II,False,61.199999999999996
578011,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,10,2011-11-22 12:52:00,0.79,15150.0,United Kingdom,online_retail_I,False,7.9
501473,21955,DOOR MAT UNION JACK GUNS AND ROSES,10,2010-03-16 16:31:00,6.35,17511.0,United Kingdom,online_retail_II,False,63.5
501161,35004C,SET OF 3 COLOURED  FLYING DUCKS,1,2010-03-15 09:28:00,12.72,,United Kingdom,online_retail_II,False,12.72
519714,21907,I'M ON HOLIDAY METAL SIGN,12,2010-08-19 15:45:00,2.1,17829.0,United Arab Emirates,online_retail_II,False,25.200000000000003
563020,22979,PANTRY WASHING UP BRUSH,12,2011-08-11 12:58:00,1.45,12428.0,Finland,online_retail_I,False,17.4
525709,22454,MEASURING TAPE BABUSHKA RED,1,2010-10-06 13:44:00,2.95,13554.0,United Kingdom,online_retail_II,False,2.95
549524,22983,CARD BILLBOARD FONT,2,2011-04-08 15:42:00,0.83,,United Kingdom,online_retail_I,False,1.66
507240,22403,MAGNETS PACK OF 4 VINTAGE LABELS ,12,2010-05-07 09:56:00,1.25,15498.0,United Kingdom,online_retail_II,False,15.0
526223,21781,MA CAMPAGNE CUTLERY BOX,1,2010-10-10 14:59:00,14.95,14606.0,United Kingdom,online_retail_II,False,14.95
543447,22360,GLASS JAR ENGLISH CONFECTIONERY,6,2011-02-08 12:01:00,2.95,16265.0,United Kingdom,online_retail_I,False,17.700000000000003
548160,21640,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,24,2011-03-29 13:33:00,0.85,16253.0,United Kingdom,online_retail_I,False,20.4
567878,23321,SMALL WHITE HEART OF WICKER,2,2011-09-22 14:42:00,1.65,16910.0,United Kingdom,online_retail_I,False,3.3
507376,22185,SLATE TILE NATURAL HANGING,3,2010-05-09 11:29:00,1.65,13979.0,United Kingdom,online_retail_II,False,4.949999999999999
575726,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,3,2011-11-10 19:12:00,6.75,16791.0,United Kingdom,online_retail_I,False,20.25
560433,90161C,ANT COPPER LIME BOUDICCA BRACELET,1,2011-07-18 15:49:00,4.98,,United Kingdom,online_retail_I,False,4.98
546776,37449,CERAMIC CAKE STAND + HANGING CAKES,2,2011-03-16 16:08:00,9.95,17460.0,United Kingdom,online_retail_I,False,19.9
547360,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2011-03-22 12:30:00,0.55,16135.0,United Kingdom,online_retail_I,False,13.200000000000001
560772,20981,12 PENCILS TALL TUBE WOODLAND,6,2011-07-20 16:12:00,1.63,,United Kingdom,online_retail_I,False,9.78
491432,84839,SWEETHEART KEY CABINET,2,2009-12-11 09:58:00,6.75,16293.0,United Kingdom,online_retail_II,False,13.5
508840,22487,WHITE WOOD GARDEN PLANT LADDER,1,2010-05-18 14:06:00,9.95,14744.0,United Kingdom,online_retail_II,False,9.95
568369,84692,BOX OF 24 COCKTAIL PARASOLS,25,2011-09-26 16:15:00,0.42,16710.0,United Kingdom,online_retail_I,False,10.5
490963,85097B,BLUE ROCKING SINGING CANARY,1,2009-12-08 15:49:00,7.78,,United Kingdom,online_retail_II,False,7.78
574298,22107,PIZZA PLATE IN BOX,1,2011-11-03 15:56:00,3.29,,United Kingdom,online_retail_I,False,3.29
567878,22209,WOOD STAMP SET HAPPY BIRTHDAY,2,2011-09-22 14:42:00,0.83,16910.0,United Kingdom,online_retail_I,False,1.66
553164,21877,HOME SWEET HOME MUG,1,2011-05-13 16:12:00,1.25,17961.0,United Kingdom,online_retail_I,False,1.25
535173,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,6,2010-11-25 11:55:00,2.95,13113.0,United Kingdom,online_retail_II,False,17.700000000000003
534742,22420,LIPSTICK PEN BABY PINK,12,2010-11-24 09:34:00,0.42,17744.0,United Kingdom,online_retail_II,False,5.04
553570,22983,CARD BILLBOARD FONT,12,2011-05-18 09:23:00,0.42,13756.0,United Kingdom,online_retail_I,False,5.04
569015,20981,12 PENCILS TALL TUBE WOODLAND,12,2011-09-30 09:20:00,0.85,13575.0,United Kingdom,online_retail_I,False,10.2
577785,23500,KEY RING BASEBALL BOOT ASSORTED ,20,2011-11-21 16:25:00,1.25,16369.0,United Kingdom,online_retail_I,False,25.0
492414,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,3,2009-12-16 17:01:00,2.57,,United Kingdom,online_retail_II,False,7.709999999999999
515425,84375,SET OF 20 KIDS COOKIE CUTTERS,12,2010-07-12 13:35:00,1.95,17651.0,United Kingdom,online_retail_II,False,23.4
577174,22753,SMALL YELLOW BABUSHKA NOTEBOOK ,4,2011-11-18 10:58:00,0.85,17841.0,United Kingdom,online_retail_I,False,3.4
568086,22562,MONSTERS STENCIL CRAFT,24,2011-09-23 14:39:00,1.25,14944.0,United Kingdom,online_retail_I,False,30.0
494381,20695,FLORAL BLUE MONSTER,4,2010-01-13 17:44:00,3.36,,United Kingdom,online_retail_II,False,13.44
530273,22423,REGENCY CAKESTAND 3 TIER,2,2010-11-02 11:52:00,12.75,12843.0,United Kingdom,online_retail_II,False,25.5
563076,23206,LUNCH BAG APPLE DESIGN,100,2011-08-11 16:12:00,1.45,14646.0,Netherlands,online_retail_I,False,145.0
539475,22814,CARD PARTY GAMES ,12,2010-12-19 14:41:00,0.42,16686.0,United Kingdom,online_retail_I,False,5.04
575739,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,4,2011-11-11 09:05:00,5.79,,United Kingdom,online_retail_I,False,23.16
490149,20733,GOLD MINI TAPE MEASURE ,2,2009-12-04 09:43:00,1.7,,United Kingdom,online_retail_II,False,3.4
509354,22429,ENAMEL MEASURING JUG CREAM,1,2010-05-21 13:37:00,4.25,14744.0,United Kingdom,online_retail_II,False,4.25
510997,22077,6 RIBBONS RUSTIC CHARM,3,2010-06-04 14:32:00,1.65,13564.0,United Kingdom,online_retail_II,False,4.949999999999999
578146,23541,WALL ART CLASSIC PUDDINGS ,1,2011-11-23 11:07:00,8.25,13742.0,United Kingdom,online_retail_I,False,8.25
557569,20711,JUMBO BAG TOYS ,10,2011-06-21 10:46:00,2.08,12474.0,Germany,online_retail_I,False,20.8
545980,22738,RIBBON REEL SNOWY VILLAGE,1,2011-03-08 12:49:00,1.65,14730.0,United Kingdom,online_retail_I,False,1.65
531245,21179,NO JUNK MAIL METAL SIGN,1,2010-11-07 10:53:00,1.25,13259.0,United Kingdom,online_retail_II,False,1.25
522057,22613,PACK OF 20 SPACEBOY NAPKINS,1,2010-09-10 15:48:00,0.85,,United Kingdom,online_retail_II,False,0.85
570827,21716,BOYS VINTAGE TIN SEASIDE BUCKET,2,2011-10-12 13:14:00,2.55,15831.0,United Kingdom,online_retail_I,False,5.1
520363,21626,VINTAGE UNION JACK PENNANT,2,2010-08-25 14:04:00,4.21,,United Kingdom,online_retail_II,False,8.42
490081,22119, PEACE WOODEN BLOCK LETTERS,6,2009-12-03 15:32:00,6.95,13786.0,United Kingdom,online_retail_II,False,41.7
506698,22607,WOODEN ROUNDERS GARDEN SET ,2,2010-05-02 13:34:00,8.5,14740.0,United Kingdom,online_retail_II,False,17.0
502844,22519,CHILDS GARDEN BRUSH PINK,6,2010-03-28 13:38:00,2.1,14291.0,United Kingdom,online_retail_II,False,12.600000000000001
497591,37351,ORANGE FLOWER MUG ,1,2010-02-10 18:02:00,11.02,,United Kingdom,online_retail_II,False,11.02
516954,21576,LETS GO SHOPPING COTTON TOTE BAG,1,2010-07-25 15:40:00,2.25,13137.0,United Kingdom,online_retail_II,False,2.25
522097,21777,RECIPE BOX WITH METAL HEART,6,2010-09-12 13:49:00,7.95,14898.0,United Kingdom,online_retail_II,False,47.7
492525,21821,GLITTER STAR GARLAND WITH BELLS ,1,2009-12-17 12:32:00,3.75,12748.0,United Kingdom,online_retail_II,False,3.75
502853,21985,PACK OF 12 HEARTS DESIGN TISSUES ,12,2010-03-28 14:47:00,0.29,17589.0,United Kingdom,online_retail_II,False,3.4799999999999995
559506,51014A,"FEATHER PEN,HOT PINK",2,2011-07-08 15:17:00,0.83,,United Kingdom,online_retail_I,False,1.66
534154,20972,PINK CREAM FELT CRAFT TRINKET BOX ,2,2010-11-21 12:29:00,1.25,16007.0,United Kingdom,online_retail_II,False,2.5
549548,22196,SMALL HEART MEASURING SPOONS,1,2011-04-10 11:35:00,0.85,13548.0,United Kingdom,online_retail_I,False,0.85
505684,35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,1,2010-04-23 16:16:00,2.51,,United Kingdom,online_retail_II,False,2.51
523923,20967,GREY FLORAL FELTCRAFT SHOULDER BAG,4,2010-09-24 16:25:00,3.75,13513.0,United Kingdom,online_retail_II,False,15.0
568057,21843,RED RETROSPOT CAKE STAND,1,2011-09-23 12:56:00,20.79,,United Kingdom,online_retail_I,False,20.79
528633,22390,PAPERWEIGHT CHILDHOOD MEMORIES,2,2010-10-24 11:25:00,2.55,13544.0,United Kingdom,online_retail_II,False,5.1
520953,22090,PAPER BUNTING RETRO SPOTS,12,2010-09-01 11:49:00,2.95,12841.0,United Kingdom,online_retail_II,False,35.400000000000006
580697,23058,CHRISTMAS HANGING SNOWFLAKE,2,2011-12-05 16:05:00,0.79,15984.0,United Kingdom,online_retail_I,False,1.58
577791,23263,SET OF 3 WOODEN HEART DECORATIONS,12,2011-11-21 16:36:00,1.25,17100.0,United Kingdom,online_retail_I,False,15.0
521469,20914,SET/5 RED SPOTTY LID GLASS BOWLS,4,2010-09-06 11:57:00,2.95,16255.0,United Kingdom,online_retail_II,False,11.8
528158,22845,VINTAGE CREAM CAT FOOD CONTAINER,1,2010-10-20 17:33:00,6.35,14031.0,United Kingdom,online_retail_II,False,6.35
536161,21867,PINK UNION JACK  LUGGAGE TAG,1,2010-11-30 12:05:00,1.25,18118.0,United Kingdom,online_retail_II,False,1.25
498499,DOT,DOTCOM POSTAGE,1,2010-02-19 11:08:00,33.66,,United Kingdom,online_retail_II,False,33.66
552045,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,6,2011-05-06 09:22:00,2.1,18241.0,United Kingdom,online_retail_I,False,12.600000000000001
508823,21794,CLASSIC FRENCH STYLE BASKET NATURAL,12,2010-05-18 13:26:00,6.75,13650.0,United Kingdom,online_retail_II,False,81.0
528694,21114,LAVENDER SCENTED FABRIC HEART,5,2010-10-24 13:01:00,1.25,15059.0,United Kingdom,online_retail_II,False,6.25
522068,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,1,2010-09-10 17:19:00,2.55,16549.0,United Kingdom,online_retail_II,False,2.55
578153,82616B,FRAPPUCINO SCARF KNITTING KIT,1,2011-11-23 11:22:00,1.25,12748.0,United Kingdom,online_retail_I,False,1.25
552039,47566,PARTY BUNTING,24,2011-05-06 08:10:00,4.95,13081.0,United Kingdom,online_retail_I,False,118.80000000000001
490871,85152,HAND OVER THE CHOCOLATE   SIGN ,3,2009-12-08 12:54:00,2.1,15456.0,United Kingdom,online_retail_II,False,6.300000000000001
569672,23133,LARGE IVORY HEART WALL ORGANISER,1,2011-10-05 13:58:00,8.25,17841.0,United Kingdom,online_retail_I,False,8.25
574342,21775,DECORATIVE FLORE BATHROOM BOTTLE,12,2011-11-04 10:10:00,1.25,13447.0,United Kingdom,online_retail_I,False,15.0
541592,22803,IVORY EMBROIDERED QUILT ,2,2011-01-19 15:08:00,33.29,,United Kingdom,online_retail_I,False,66.58
545216,22241,GARLAND WOODEN HAPPY EASTER,1,2011-02-28 16:50:00,2.46,,United Kingdom,online_retail_I,False,2.46
520570,85130D,BEADED CRYSTAL HEART PINK LARGE,4,2010-08-26 20:07:00,1.65,16549.0,United Kingdom,online_retail_II,False,6.6
524270,21313,GLASS HEART T-LIGHT HOLDER ,12,2010-09-28 11:50:00,0.85,16269.0,United Kingdom,online_retail_II,False,10.2
558372,23237,SET OF 4 KNICK KNACK TINS LEAVES ,2,2011-06-28 15:47:00,4.15,16200.0,United Kingdom,online_retail_I,False,8.3
568245,23393,HOME SWEET HOME CUSHION COVER ,4,2011-09-26 12:23:00,3.75,13867.0,United Kingdom,online_retail_I,False,15.0
530437,21983,PACK OF 12 BLUE PAISLEY TISSUES ,1,2010-11-03 11:13:00,0.29,15915.0,United Kingdom,online_retail_II,False,0.29
516263,15044B,BLUE PAPER PARASOL ,1,2010-07-19 11:59:00,2.95,17841.0,United Kingdom,online_retail_II,False,2.95
